Date,Close,High,Low,Open,Volume
,META,META,META,META,META
2015-01-02,77.9693374633789,78.44639986205563,77.22393267851811,78.09854581231718,18177500
2015-01-05,76.71707153320312,78.76444781332209,76.38909157105287,77.50223223835808,26452200
2015-01-06,75.68343353271484,77.11460555449486,74.8982729209875,76.756818236037,27399300
2015-01-07,75.68343353271484,76.88601900151762,75.35545360959148,76.2896966938885,22045300
2015-01-08,77.70098114013672,77.75067781660661,75.61384963342071,76.26980178346369,23961000
2015-01-09,77.26367950439453,78.13829253624817,76.72698721193399,77.72086014256863,21157000
2015-01-12,76.24993133544922,77.52208745481731,75.74305402510304,77.36306414857201,19190200
2015-01-13,75.98158264160156,77.6016003741527,75.38526039874874,76.7568098982238,25179600
2015-01-14,75.81262969970703,76.72699102145354,75.56416145471185,75.95177131029241,25918600
2015-01-15,73.5963134765625,76.10087060363473,73.08943602153391,75.93191397950878,34134000
2015-01-16,74.71937561035156,74.85851722963726,73.38758179092473,73.58636094893969,21791500
2015-01-20,75.77288055419922,75.84245136562846,74.36158261797765,75.25606989538912,22821600
2015-01-21,76.26982116699219,76.82639527084187,75.38527469609286,75.69338051974273,25096700
2015-01-22,77.17424774169922,77.27363353518231,76.21018962134819,76.69718531727037,19519500
2015-01-23,77.3531494140625,77.71094435619966,76.56798871229762,77.1742519429939,16746500
2015-01-26,77.02516174316406,77.989219819496,76.81644931158442,77.50222414581015,19260800
2015-01-27,75.3156967163086,76.40895552865817,75.16661424584059,76.23999893403085,20110000
2015-01-28,75.77288055419922,77.16430436543375,75.53435314110608,76.42884041851755,53306400
2015-01-29,77.52210235595703,77.54197648173356,73.75532237002521,76.37914676623022,61293500
2015-01-30,75.44490814208984,77.68112254243816,75.28588481172653,77.52209921207485,42649500
2015-02-02,74.53052520751953,75.67348053696105,73.29812495847784,75.643665563761,41955300
2015-02-03,74.93802642822266,75.11692387322762,73.40746108376884,74.7293140061584,26957700
2015-02-04,75.1666259765625,75.88221588036637,74.5504294570152,74.6299335487096,20277400
2015-02-05,75.14674377441406,75.51447954175676,74.7491930280584,75.24612956534052,15062600
2015-02-06,74.01373291015625,75.23619260891346,73.79507960920125,75.21631848275855,21211000
2015-02-09,73.98391723632812,74.37152714524343,72.99997739125071,73.59630732741282,16194300
2015-02-10,74.72931671142578,74.87839160211882,74.04354188363952,74.3913959330059,15811300
2015-02-11,76.04122924804688,76.27975665712269,74.57029379633848,74.62992375294503,20877400
2015-02-12,75.76295471191406,76.39903293096582,75.42503389280192,76.38909207617267,17235000
2015-02-13,75.27593994140625,76.01141143111928,75.03741254123817,75.99152972455984,18621900
2015-02-17,75.13679504394531,76.43877379134005,74.61998443571501,74.83863770242172,25254400
2015-02-18,76.23999786376953,76.4288361625547,74.98771574512718,75.47471898066269,22426400
2015-02-19,78.93340301513672,79.35082791439771,76.47853514436567,76.518290979912,45851200
2015-02-20,79.41044616699219,79.84774508646338,78.71473058792472,79.06259216878269,36931700
2015-02-23,78.35694885253906,79.6986835572241,77.89976815227924,79.47008941576932,24139100
2015-02-24,77.9693374633789,78.99303307068004,77.62148341364045,78.0190341487628,18897100
2015-02-25,79.07254028320312,79.70861845153051,78.01903723865775,78.01903723865775,25593800
2015-02-26,79.9173355102539,80.87145272738182,79.23156067999182,79.390576424855,31111900
2015-02-27,78.48616027832031,80.73231561771048,78.13830620826322,80.18568237715645,30739200
2015-03-02,79.26138305664062,79.37070970884801,78.03891575588993,78.51597820030858,21662500
2015-03-03,79.11229705810547,79.2116828513426,78.03891229278447,79.12223791222418,18635000
2015-03-04,80.40433502197266,80.65280329609331,78.36689214112333,78.81413958413049,28126700
2015-03-05,80.71244812011719,81.48766806492064,80.55343233837226,80.7323298319924,27825700
2015-03-06,79.51979064941406,80.83170286772635,79.3408931840692,80.40433712177196,24488600
2015-03-09,78.95328521728516,79.42040680955873,78.14824281208269,79.19181264940238,18925100
2015-03-10,77.07486724853516,78.77438945671462,77.07486724853516,78.01904372552913,23067100
2015-03-11,77.0947265625,77.94945792977447,76.78662836591818,77.32332068369394,20215700
2015-03-12,78.44639587402344,78.56566336329173,77.43264875451513,77.62147946754509,16093300
2015-03-13,77.57178497314453,78.89363020303254,77.20404926045914,78.1184105333189,18557300
2015-03-16,77.5916748046875,77.6413714941508,76.88602579367975,77.48234815398838,19305400
2015-03-17,78.87376403808594,79.2911888896364,77.86000930414974,77.87989101097563,22170000
2015-03-18,80.41427612304688,80.74224848307942,78.68493147034802,78.76444313814682,36912400
2015-03-19,82.24299621582031,82.49146448233337,80.50371835022895,80.62298584790912,42099500
2015-03-20,83.28657531738281,84.08166930988622,82.56104456135598,82.87908367488747,44466300
2015-03-23,83.9126968383789,84.43944830978833,82.78962308957483,83.40581949040134,27357300
2015-03-24,84.78730773925781,85.54265338280689,84.00214711733766,84.19098542388734,32576500
2015-03-25,82.41194915771484,84.99601749817522,82.41194915771484,84.97614337410256,37436100
2015-03-26,82.50139617919922,83.25673416605514,81.63672397795098,82.21317211211647,32794800
2015-03-27,82.78963470458984,83.43564617252122,82.37220222746544,82.86913879212048,18372600
2015-03-30,82.69024658203125,83.82326141485674,81.9050934326975,83.29650983606165,24527700
2015-03-31,81.71623992919922,82.98839616618756,81.70629907597764,82.39207387793043,19734300
2015-04-01,81.16960906982422,82.21317879119238,80.3745151902266,81.99452550994194,22058200
2015-04-02,81.0602798461914,82.05415285100553,80.94101993850924,81.74605464596091,19664100
2015-04-06,81.93489074707031,82.3026188960991,80.30493966947772,80.30493966947772,19062900
2015-04-07,81.81562805175781,82.90888687524941,81.7162422646494,82.14360797360014,17467000
2015-04-08,81.77586364746094,82.5908391485517,81.33855713084925,82.12371765719809,18966700
2015-04-09,81.66654205322266,82.29268689200138,81.20936138614644,81.99452196090208,15927300
2015-04-10,81.53733825683594,82.10384553870482,81.40813750225142,81.7062948395962,12529700
2015-04-13,82.50139617919922,83.42569833134426,81.41807071446414,81.42801156716324,26883100
