Date,Close,High,Low,Open,Volume
,QQQ,QQQ,QQQ,QQQ,QQQ
2015-01-02,94.90655517578125,96.0682195953277,94.44557522180368,95.66256201894464,31314600
2015-01-05,93.51439666748047,94.60230967422356,93.24702744173895,94.4916719495731,36521300
2015-01-06,92.26054382324219,93.80943702051825,91.84566460579205,93.65270549694795,66205500
2015-01-07,93.44985961914062,93.67112803412785,92.64775194306733,92.86902739205064,37577400
2015-01-08,95.23846435546875,95.42285352936668,94.14132977898666,94.24274593482934,40212600
2015-01-09,94.61152648925781,95.56114405097236,94.05834492779682,95.53348637969846,41410100
2015-01-12,93.62504577636719,94.89734811156916,93.38533419414179,94.79593194347368,34129800
2015-01-13,93.59732818603516,95.5334488219971,92.84132165444754,94.53773084361546,56162300
2015-01-14,93.08106231689453,93.56048536096063,92.26051864216103,92.65696164498695,51354200
2015-01-15,91.87330627441406,93.66190371350633,91.7626685531729,93.51439378584732,51005400
2015-01-16,92.95198059082031,93.07183282463447,91.6059202161595,91.75343011670041,35362200
2015-01-20,93.68955993652344,93.92926442651562,92.46335168127445,93.5143853189178,30964100
2015-01-21,94.16899871826172,94.61154263615822,93.08108558051298,93.41299176043611,40128800
2015-01-22,95.91146850585938,96.0128846377363,93.70798533870482,94.53775049315504,40887200
2015-01-23,96.12354278564453,96.41856967732478,95.62568358705985,95.90226734138739,34783000
2015-01-26,96.01290130615234,96.18807593416832,95.52426369536636,96.01290130615234,19960900
2015-01-27,93.52362060546875,94.55621125904572,93.21015056134983,94.50089591231732,45253200
2015-01-28,93.04420471191406,95.12783635309553,93.02576860623849,95.02642018688779,43591700
2015-01-29,93.9384765625,94.11365116251743,92.159093997779,92.9704160299751,46539700
2015-01-30,93.21015167236328,94.57465552456362,93.08107783912767,93.85552787253769,42927600
2015-02-02,94.0214614868164,94.10443449072308,91.9654880818582,93.4221862228424,43624700
2015-02-03,94.92499542236328,94.98953233737728,93.74488781410952,94.36259929124294,30750400
2015-02-04,94.84200286865234,95.46893578565675,94.32570062088742,94.5377544602543,34073200
2015-02-05,95.66255950927734,95.72709641978128,94.84201577544356,95.08172028074632,23605500
2015-02-06,95.08172607421875,96.04056525584038,94.74060539819688,95.8100752708543,34169300
2015-02-09,94.77749633789062,95.22925479470321,94.54700632445606,94.71295941548884,22604700
2015-02-10,96.25263214111328,96.3817059874242,95.15549741347336,95.30301440011274,23686500
2015-02-11,96.60295867919922,96.82422708907637,96.17885796276973,96.36324713200136,20303600
2015-02-12,97.72774505615234,97.76462429459261,97.08237596843632,97.22988588820192,22520300
2015-02-13,98.56672668457031,98.58516278581641,97.81993445519335,98.00433063763,29030200
2015-02-17,98.65894317626953,98.72348009596071,98.3178154384752,98.56674858156738,17675300
2015-02-18,98.79723358154297,98.85254892876337,98.41000504901115,98.53907888185631,15149600
2015-02-19,99.28585052490234,99.35038742786033,98.70501136428561,98.73266903212547,19828100
2015-02-20,99.94965362548828,100.00496895615196,98.90783467136076,99.22130462444149,28336700
2015-02-23,100.05107879638672,100.0787435001579,99.67307891945823,99.89434731166016,17868000
2015-02-24,100.12483978271484,100.24469906674304,99.61776607811923,99.92200748727838,19745000
2015-02-25,99.87593078613281,100.36456847193608,99.65465531656412,99.97734695118595,19472300
2015-02-26,100.38297271728516,100.43829508411717,99.70072448764265,99.97731521981922,22255500
2015-02-27,99.94044494628906,100.41064641954516,99.78371346653542,100.34610248012233,27757600
2015-03-02,100.8439712524414,100.88085049249264,100.11562208792036,100.13406522494388,22988600
2015-03-03,100.37378692626953,100.64115616820223,99.73763228049874,100.53974000629685,20788900
2015-03-04,99.98654174804688,100.18937403811096,99.44258881923444,100.04186412151594,21007400
2015-03-05,100.1617202758789,100.46596872284435,99.74684114565012,100.24470032232205,15381000
2015-03-06,99.02769470214844,100.22623809113256,98.77876164424026,100.03262739831192,30990400
2015-03-09,99.31352233886719,99.56244841887768,98.82488471344209,99.2305422895331,26237100
2015-03-10,97.46957397460938,98.63124508705192,97.46957397460938,98.60358038937987,34234500
2015-03-11,96.9072265625,97.73699205834716,96.87034731446265,97.61713274372642,25459700
2015-03-12,97.54335021972656,97.65398089461182,96.76890032555433,96.83343723056909,21473200
2015-03-13,97.1192626953125,97.83839740143817,96.51077275504808,97.45116885691002,42021100
2015-03-16,98.37310791015625,98.40998714625955,97.37739667134719,97.47881281213252,25674100
2015-03-17,98.52983093261719,98.68656238592084,97.87524042117789,98.10573033509289,19603800
2015-03-18,99.49790954589844,99.9496749560452,97.75540591817733,98.26248667079278,40622200
2015-03-19,99.64542388916016,99.92200762824007,99.45181316160556,99.59932308231573,31314000
2015-03-20,100.29042053222656,100.78942467407822,100.27194203075307,100.465998022,31761400
2015-03-23,100.09638214111328,100.51221547402028,100.05941808149456,100.23499560214012,17268500
2015-03-24,99.73597717285156,100.54916521816706,99.71749867075978,100.08712511397525,22445300
2015-03-25,97.4535140991211,99.98549231613723,97.41655003863215,99.89308569000171,41581400
2015-03-26,97.1208267211914,97.67527342608307,96.32611719245018,96.64954384945595,47846300
2015-03-27,97.50896453857422,97.73998464765461,96.95451768681613,97.10237394071122,33878400
2015-03-30,98.6270751953125,98.71023902277682,98.10034980418956,98.10034980418956,30570200
2015-03-31,97.5828628540039,98.55314983578901,97.55514157741096,98.34985107387807,30488100
2015-04-01,97.07461547851562,97.60134084348938,96.44624074046169,97.58285529374488,32970500
2015-04-02,97.13931274414062,97.45349662670615,96.82512181140271,97.16703402199377,19164200
2015-04-06,97.93401336669922,98.20199039501402,96.41851549694069,96.56637169893538,24451100
2015-04-07,97.76770782470703,98.59937453337866,97.76770782470703,97.87859295910387,19379400
2015-04-08,98.54391479492188,98.68252823893839,97.79541206747432,97.80464779361549,25866900
2015-04-09,99.16304016113281,99.20000421372032,98.165038941959,98.49770131490217,23114700
2015-04-10,99.56965637207031,99.57889914949449,98.90431740099949,99.12609470796528,17164300
2015-04-13,99.32013702392578,100.15180351376273,99.20924486853391,99.64356366443704,17783500
2015-04-14,99.03368377685547,99.50496670256149,98.46999423144732,99.21850406643291,23755700
2015-04-15,99.65283203125,99.86537363615984,99.17231330083436,99.2924412208947,21128600
2015-04-16,99.51419830322266,99.68976874588658,99.24621420106233,99.38482764013455,16195300
2015-04-17,97.96174621582031,98.8303768295632,97.53667016012217,98.56239976958798,46514000
2015-04-20,99.43104553222656,99.60662305704635,98.41455854415268,98.4515226046502,28945900
2015-04-21,99.85610961914062,100.17954334697384,99.73598172463042,100.00396584331271,22759800
2015-04-22,100.4013442993164,100.56767906563145,99.46802105220567,100.11487456000056,21429200
2015-04-23,100.78020477294922,101.23300923880677,100.0409446932864,100.05942319895408,29473200
2015-04-24,102.14783477783203,102.28644822956892,101.67655186199578,101.84288659404545,32508100
2015-04-27,101.88909912109375,102.7207728278121,101.66731476585325,102.52670975443331,31121300
2015-04-28,101.68576049804688,102.15704325565093,100.82636584602565,101.96298025827171,36849200
2015-04-29,101.04815673828125,101.71349553312889,100.49371009263209,101.1220848377469,34043900
2015-04-30,99.4587631225586,100.88184767309819,98.93203761782806,100.47525712306788,44080500
2015-05-01,100.77095794677734,100.83564328475089,99.82839210753653,99.84687766134215,32874300
2015-05-04,100.93730163574219,101.5656765675971,100.88185201957866,101.0943936061625,23507300
2015-05-05,99.29240417480469,100.72473115347786,99.24620439979142,100.53991795308144,47843300
2015-05-06,98.60859680175781,99.75445426996654,97.95250070906683,99.46799166545746,42687200
2015-05-07,99.20000457763672,99.47723144797388,98.50694445196598,98.58087255741219,29335800
2015-05-08,100.43830871582031,100.6508432761939,100.07791789590468,100.22576710527224,33023300
2015-05-11,100.0501480102539,100.70625107678369,99.97622696135569,100.5029523294276,19679300
2015-05-12,99.59737396240234,100.10562094929048,98.69177921325847,99.45876050687166,33665000
2015-05-13,99.80068969726562,100.54919261393931,99.65283343955633,100.03170981230559,20738400
2015-05-14,101.26073455810547,101.3438984121853,100.24424750169871,100.61387403117452,23904200
2015-05-15,101.26073455810547,101.6580894224487,101.01122889551775,101.51947594880819,23937400
2015-05-18,101.70427703857422,101.90757583555359,101.02045958069446,101.09438769780938,17631100
2015-05-19,101.59339141845703,101.97226067902315,101.42705668084493,101.81516871854875,14212900
2015-05-20,101.65807342529297,102.26796274309375,101.12210517165049,101.66730915195461,21131900
2015-05-21,102.18479919433594,102.3234126465603,101.33464702761357,101.48249620652601,16771800
2015-05-22,102.08314514160156,102.45277864727682,101.99997425399259,102.0646595887228,13543800
2015-05-26,100.9095458984375,101.99996071787878,100.50295544130759,101.86135434054573,25488400
2015-05-27,102.53595733642578,102.64684951924224,100.99274480564226,101.21452212110142,30572700
2015-05-28,102.30492401123047,102.58215090732864,101.99074010914717,102.34188806738841,17302400
2015-05-29,101.69501495361328,102.37883223425698,101.45475216034926,102.24021881313654,30383000
2015-06-01,102.03693389892578,102.31416077874199,101.20526030964957,102.24023267076801,24570200
2015-06-02,101.71351623535156,102.21252043305192,101.15906947685328,101.65807367455365,19449600
2015-06-03,102.0184555053711,102.39732472133839,101.76894990323703,102.17554744735332,20507200
2015-06-04,101.24223327636719,102.09239249256578,100.9188065882241,101.44553206610657,31374600
2015-06-05,101.00196075439453,101.3623514401007,100.38282171084764,101.12208863290597,22641700
2015-06-08,99.97622680664062,101.0296775411542,99.77292805959914,100.95574944219882,24549200
2015-06-09,99.8099136352539,100.17030438267298,99.0614038096986,99.73598552035433,27554600
2015-06-10,101.17754364013672,101.473249035329,100.04092889149908,100.15181400833822,30297900
2015-06-11,101.32539367675781,101.78743376917333,101.14981618558477,101.51944966955165,17593500
2015-06-12,100.49372100830078,101.0019679346186,100.35510756928934,100.78942638811141,27201800
2015-06-15,99.9947280883789,100.15182004682111,99.1630544110773,99.74522951027501,31238800
2015-06-16,100.53995513916016,100.7062899011068,99.84689480607818,99.89309459817908,16456900
2015-06-17,100.81715393066406,101.14058060834027,100.19802185480208,100.7062688127024,23296700
2015-06-18,102.28646087646484,102.46203135687797,101.13136038612686,101.18680295360744,43032400
2015-06-19,101.7807388305664,102.4198229935593,101.70664068225655,102.33646081011362,27877600
2015-06-22,102.53096008300781,102.83660963585295,102.29940867625632,102.53096008300781,19120900
2015-06-23,102.61431884765625,102.70693799399568,102.18826512138453,102.64210388491928,18127900
2015-06-24,102.08638000488281,102.92922340689516,102.0585949681466,102.49391272071476,15815900
2015-06-25,101.88262176513672,102.5865400395573,101.71590446504733,102.48465685248111,18326700
2015-06-26,101.20645904541016,102.0956224311078,100.82671851307283,101.86407108546256,32311700
2015-06-29,98.81688690185547,100.64151323392112,98.77057379099944,100.0857841692031,50874900
2015-06-30,99.16880798339844,99.77084288292704,98.86315851752276,99.55781254012051,34809900
2015-07-01,99.95611572265625,100.35438444943702,99.49301288065018,100.15061806833216,21293000
2015-07-02,99.9839096069336,100.32660828423242,99.67826707462837,100.24325315716442,20499400
2015-07-06,99.75236511230469,100.3266152710805,99.14107293873403,99.35409632255801,24311000
2015-07-07,100.00241088867188,100.09503002717551,98.0203316458674,99.86347864772277,44230800
2015-07-08,98.26117706298828,99.40967742615923,98.07593871609747,99.28926614092923,39691500
2015-07-09,98.20558166503906,99.65972421921451,98.19631763016483,99.56710506963665,28381000
2015-07-10,99.7060775756836,100.07656138993683,99.15035538749925,99.51157516313862,26415800
2015-07-13,101.45653533935547,101.53989042936185,100.5581150152277,100.5673790473571,25780700
2015-07-14,102.12345123291016,102.40130872694468,101.539937069298,101.59551422121635,21977200
2015-07-15,102.23458099365234,102.63284972096406,101.94745949247016,102.31794317984664,28631500
2015-07-16,103.67945098876953,103.69797199046263,102.87364962056283,103.0774159711246,29838900
2015-07-17,105.20770263671875,105.20770263671875,104.33707407918266,104.51304835798436,35926800
2015-07-20,105.56891632080078,105.94865693840711,105.1058135255227,105.42998406893979,26539000
2015-07-21,105.50408172607422,105.7726751276768,105.19843218666568,105.60595783948924,35468900
2015-07-22,104.30927276611328,104.81868158454937,103.89247602406088,103.89247602406088,35575000
2015-07-23,103.92028045654297,104.75386702984562,103.65168701229058,104.411175430991,25698300
2015-07-24,102.90145874023438,104.66125110123204,102.74400545663495,104.47601277539616,30844700
2015-07-27,102.04936218261719,102.76253758731895,101.82707475427235,102.31796273062926,35994800
2015-07-28,102.9292221069336,103.13298846227607,101.68811003913878,102.503168394121,33553500
2015-07-29,103.3182373046875,103.54052466966456,102.75325132448036,103.15152001435771,26714100
2015-07-30,103.80913543701172,103.98510971297742,102.45687597750178,103.07743209390365,25438100
2015-07-31,103.68871307373047,104.18886494077833,103.47568974500267,104.13329486656897,22081700
2015-08-03,103.36456298828125,103.99438319739792,102.67917269395667,103.70726166863817,25001800
2015-08-04,103.17007446289062,103.50350915164337,102.74402059757104,103.31827079850972,22132300
2015-08-05,103.96656799316406,104.66122212229433,103.62386941222707,103.7442806504308,28989900
2015-08-06,102.29942321777344,104.19814784958827,101.83632033844194,104.05921557251098,42125400
2015-08-07,102.16973876953125,102.41055420717169,101.32689533737181,102.04933458390505,30006800
2015-08-10,103.3367691040039,103.55905649220543,102.8088321405324,102.81809617607082,21500800
2015-08-11,102.01228332519531,103.18856838406984,101.4472973488328,102.79029969690264,36123300
2015-08-12,102.36421203613281,102.56797834348255,100.23394397380837,101.30833850385329,41889000
2015-08-13,102.19751739501953,102.9570127327234,101.97523004073827,102.46611785353704,22510500
2015-08-14,102.35498809814453,102.50317732724336,101.75295301390759,101.95671938700823,17924900
2015-08-17,103.20708465576172,103.23486969162263,101.84556136747601,102.10489779069471,21224900
2015-08-18,102.67915344238281,103.15152027725239,102.54022118902259,103.06815809868108,13984400
2015-08-19,102.0030288696289,102.9107135441287,101.41025780046566,102.36424851907562,42511400
2015-08-20,99.17810821533203,101.38247524106386,99.16884417972794,101.05830465880751,57747300
2015-08-21,94.84346008300781,98.61311680021363,94.84346008300781,97.77953030097153,97763400
2015-08-24,91.19420623779297,94.96386290048623,78.48666375823097,87.27636034759314,150829900
2015-08-25,90.85150909423828,95.15836679317593,90.77741801246701,94.53781070171296,75088300
2015-08-26,95.4269790649414,95.61222445821677,91.62953683266154,93.50973340947394,104103800
2015-08-27,97.8443832397461,97.90921736514005,95.65853691733595,96.80703016705307,69377700
2015-08-28,97.82585144042969,98.1778070728285,97.11266907338324,97.32569949982785,49919600
2015-08-31,96.61250305175781,97.81657314805607,96.37169468560847,97.27937220869913,39549400
2015-09-01,93.59307861328125,95.66777717662501,93.2040668912141,94.20437063415031,73155500
2015-09-02,96.23274993896484,96.25127093919167,94.19509366105267,95.2880164004965,43963600
2015-09-03,95.76040649414062,97.27011923708571,95.4918059939132,96.61251403986219,45131800
2015-09-04,94.62118530273438,95.26026248191327,94.09324122760293,94.44520394435723,49379600
2015-09-08,97.28866577148438,97.40906999110317,96.03828925590909,96.4365580640513,37343500
2015-09-09,96.19570922851562,98.46491000512688,95.94562977221413,98.43712496917952,47146700
2015-09-10,97.24235534667969,97.88143967816397,95.97345778767959,96.08459797305757,47686700
2015-09-11,97.77954864501953,97.77954864501953,96.51990815793476,96.79777273194068,29106100
2015-09-14,97.48313903808594,98.15927223278644,97.1126553861838,98.14074416367797,19718800
2015-09-15,98.63163757324219,98.93728713331384,97.3534763216539,97.71469595941555,30020200
2015-09-16,99.18736267089844,99.27998889181463,98.30747010330289,98.6501687480826,31329100
2015-09-17,99.2243881225586,100.70632250773502,98.7705494269514,99.0854629570368,56139800
2015-09-18,97.81314849853516,98.97372218049115,97.6460256049903,97.70173795855833,48384000
2015-09-21,98.11955261230469,98.92731453527588,97.2375193489114,98.35166737462718,35772600
2015-09-22,96.65259552001953,96.94970216289872,95.7519890165348,96.61545630421199,47359700
2015-09-23,96.72689056396484,97.17255414661454,96.2255216898273,96.91257959131252,21775100
2015-09-24,96.37406158447266,96.7361600824577,94.95351314978389,95.7891277926652,38284300
2015-09-25,95.55697631835938,97.49745885975341,94.96276326347756,97.40461439809907,44700000
2015-09-28,92.83661651611328,95.21347645204736,92.55808305699196,95.1484846032277,44077500
2015-09-29,92.35379028320312,94.01573224691697,91.68529886946594,93.06870038293,49315500
2015-09-30,94.47998809814453,94.58211915296596,93.31012779610444,93.67222623280591,41411400
2015-10-01,94.90708923339844,94.91637580769323,93.39369638447887,94.64712182178987,39339100
2015-10-02,96.56905364990234,96.56905364990234,93.29159345856883,93.58870015083635,59370900
2015-10-05,97.95243072509766,98.21239812824636,97.07039745247445,97.2839390692407,32853500
2015-10-06,97.48819732666016,98.04527132323932,96.72686121183325,97.72031208219983,33051500
2015-10-07,98.07312774658203,98.28667644669773,96.82899600897899,98.10098746852965,37389300
2015-10-08,98.46309661865234,98.63021955057023,96.75472808309388,97.70176039182228,50188900
2015-10-09,98.90876007080078,99.09445616588397,98.24026829566476,98.50952232084909,23916200
2015-10-12,99.15013885498047,99.33582782416093,98.7416146224873,99.09443358094235,16162000
2015-10-13,98.50948333740234,99.58649901192905,98.41663886839322,98.5837617460412,26999600
2015-10-14,98.35164642333984,99.00156478596227,97.9431222619321,98.50948272803689,30902600
2015-10-15,99.96719360351562,99.97648017829043,98.58379147247301,98.71377518499615,38393800
