Date,Close,High,Low,Open,Volume
,SPY,SPY,SPY,SPY,SPY
2015-01-02,171.0936737060547,172.30132557902704,170.05260326961601,171.88489740445155,121465900
2015-01-05,168.00381469726562,170.21087934548927,167.69566185802958,170.0443105866693,169632600
2015-01-06,166.42137145996094,168.83664992952563,165.6218237266185,168.31194633238277,209151400
2015-01-07,168.49517822265625,168.83665240066395,167.30419965674,167.75393652631627,125346700
2015-01-08,171.48512268066406,171.70167347171844,169.89437666137715,169.91102463885844,147217800
2015-01-09,170.1108856201172,171.9181821210392,169.49456743257306,171.90152143803056,158567300
2015-01-12,168.77835083007812,170.40243103888076,168.1703691931777,170.24418628348926,144396100
2015-01-13,168.3036346435547,171.1353415188477,166.99604390380435,170.0026562270543,214553300
2015-01-14,167.28749084472656,167.48738090057822,165.38025580676805,166.27972928715897,192991100
2015-01-15,165.7550811767578,168.2453136326774,165.63848179128044,167.92883684831304,176613900
2015-01-16,167.9288330078125,168.08707775056558,165.363633877596,165.54686329463857,211879600
2015-01-20,168.28695678710938,168.83664504360124,166.71285874961336,168.57012490407317,130991100
2015-01-21,169.1365203857422,169.61957874026967,167.3542077644637,167.82060542859142,122942700
2015-01-22,171.65167236328125,171.78491970037678,168.51180084935413,169.89434522728652,174356000
2015-01-23,170.71058654785156,171.65171839738085,170.57732646664056,171.39352222439166,117516800
2015-01-26,171.1103515625,171.20196627843544,169.77778889516196,170.49404593564412,92009700
2015-01-27,168.85333251953125,170.002665855554,168.02047601393534,169.04488595747142,134044600
2015-01-28,166.68783569335938,170.14418376398604,166.4962823299182,170.04424508886487,168514300
2015-01-29,168.22865295410156,168.48683638042485,165.47188785490974,166.88775376815698,173585400
2015-01-30,166.1132354736328,168.37860629427252,165.84672798740704,167.04604344637892,197729700
2015-02-02,168.17034912109375,168.2619638259972,164.78895444473176,166.612911846114,163107000
2015-02-03,170.60231018066406,170.6106468784307,168.6950745240688,169.0698573805268,124212900
2015-02-04,169.9526824951172,171.05205909194265,169.4946089131066,169.83608310227638,134306700
2015-02-05,171.6683807373047,171.81830151830403,170.54403206752795,170.6189861038367,97953200
2015-02-06,171.19363403320312,172.60116336997706,170.6689304392062,172.03481441467594,125672000
2015-02-09,170.42733764648438,171.26851768230657,170.0192336068059,170.5439369851961,87219000
2015-02-10,172.24302673339844,172.5012101790852,170.46903856888235,171.4684763963381,96164200
2015-02-11,172.34298706054688,172.77607599290178,171.42685254825093,172.07647959259256,91087800
2015-02-12,174.00038146972656,174.05868752575998,172.37631380826429,173.14254027653413,97545900
2015-02-13,174.71661376953125,174.76658311996,173.86709668710282,174.12529284495133,93670400
2015-02-17,174.991455078125,175.16636051017983,174.1502747066114,174.40012145471852,76968200
2015-02-18,175.00811767578125,175.0830717010321,174.3501540095658,174.61667415496447,80652900
2015-02-19,174.88316345214844,175.24962225987048,174.2668579195056,174.40844196642027,91462500
2015-02-20,175.93260192871094,176.0075559595641,173.8421240956796,174.4667664362177,140896400
2015-02-23,175.9076385498047,175.9076385498047,175.29964411470027,175.68276372163754,74411100
2015-02-24,176.40728759765625,176.60717768096498,175.5327859572008,175.83261472797471,72472300
2015-02-25,176.25743103027344,176.7654740205243,175.91595680389227,176.2824157094348,73061700
2015-02-26,176.04928588867188,176.32413017553495,175.44129123513213,176.16588533991194,72697900
2015-02-27,175.44952392578125,176.2157502523171,175.3995545774997,175.9492301169762,108076000
2015-03-02,176.5572967529297,176.6155901136835,175.49956518351564,175.54953455227172,87491400
2015-03-03,175.8326416015625,176.60720467293405,174.96647652493337,176.1241464290596,110325800
2015-03-04,175.0914306640625,175.30798150254947,174.1169900160188,175.23301475394413,114497200
2015-03-05,175.282958984375,175.56612710301118,174.7749160852314,175.4162063465463,76873000
2015-03-06,172.81771850585938,174.84989033753433,172.48458099932108,174.41680141232953,188128000
2015-03-09,173.53395080566406,173.89207293864177,172.85933919079574,173.01758393174103,89818900
2015-03-10,170.71888732910156,172.24301594125714,170.67724197083695,172.159737933107,157121300
2015-03-11,170.31918334960938,171.15203999190575,170.2358926020262,170.97713450533462,110145700
2015-03-12,172.4845733642578,172.55119069591163,170.90213850729447,170.9521078602252,93993500
2015-03-13,171.42681884765625,173.1758095045973,170.38574844172263,172.20970582625895,162410900
2015-03-16,173.71719360351562,173.80880831804816,171.45182312451158,172.159756164843,136099200
2015-03-17,173.20079040527344,173.58389716151058,172.38458213465424,172.97591566064344,94510400
2015-03-18,175.282958984375,175.95757061751755,172.08478083304846,172.72608380274312,228808500
2015-03-19,174.48342895507812,175.2913007406576,174.09198540089506,174.86654851965048,117917300
2015-03-20,176.02359008789062,176.53390088833297,175.25394331371874,175.43799066896744,177715100
2015-03-23,175.68055725097656,176.6091549927646,175.68055725097656,176.0319168336656,71784500
2015-03-24,174.69338989257812,176.01516558749654,174.6264624403496,175.55506009672297,77805300
2015-03-25,172.1334686279297,175.1367791112532,172.0916501383181,174.9025394029587,159521700
2015-03-26,171.72354125976562,172.64376496161267,170.76147354156856,171.46420537319867,153067200
2015-03-27,172.11679077148438,172.2924642155034,171.41405870007816,171.60647996843616,118939000
2015-03-30,174.21658325195312,174.51775048510592,173.137408112803,173.15413040651003,96180400
2015-03-31,172.6940155029297,174.09110572727624,172.63546194355723,173.3883736590371,126768700
2015-04-01,172.08326721191406,172.68560150599933,171.0877421212702,172.66050530750462,137303600
2015-04-02,172.70240783691406,173.15415236136673,171.83236337966332,172.01641075465437,86900900
2015-04-06,173.86524963378906,174.38392164876194,171.6734289097561,171.80727110499606,114368200
2015-04-07,173.40505981445312,174.64318577532939,173.37160247069164,173.89027427218582,81236300
2015-04-08,173.9906768798828,174.43406012947273,173.2377652996642,173.63095614592058,89351900
2015-04-09,174.7602996826172,174.99453937630017,173.3297653222751,173.82334090788527,85548900
2015-04-10,175.7140350341797,175.75586629617376,174.81054615367393,175.01131578707123,72722900
2015-04-13,174.91928100585938,176.20761230883235,174.86908860069826,175.57180780317,74436600
2015-04-14,175.25387573242188,175.4379230166984,174.0910384900049,174.71846893228252,75099900
2015-04-15,176.04029846191406,176.55060922200465,175.63874642999144,175.72240895398357,99529300
2015-04-16,175.99005126953125,176.500361870767,175.50483686465913,175.70561920067325,68934900
2015-04-17,173.96560668945312,175.03642067103527,173.17922487936102,174.79381976361367,191113200
2015-04-20,175.55508422851562,175.88970877054956,174.8105337721483,174.89418352510276,92189500
2015-04-21,175.3459014892578,176.39998004955876,175.04473436272824,176.24102895984797,72559800
2015-04-22,176.2075653076172,176.39161258752097,174.7602832642734,175.68888080738623,78264600
2015-04-23,176.65098571777344,177.3035124786743,175.68891786713732,175.8060377276809,102585900
2015-04-24,177.06097412109375,177.3286840676377,176.60922954269188,177.06934803511876,61327400
2015-04-27,176.32473754882812,177.75527219994302,176.1323163030363,177.62979118321664,79358100
2015-04-28,176.8852081298828,176.93540052733172,175.12003648399406,176.29960888446843,86863500
2015-04-29,176.1574249267578,176.75974657097427,175.3459469798925,175.9900998846387,125684900
2015-04-30,174.39222717285156,175.9733515722599,173.6894952891427,175.58016075861437,161304900
2015-05-01,176.28289794921875,176.3247292078516,175.07822918519778,175.17861399383023,103399700
2015-05-04,176.78482055664062,177.37041979285175,176.60077325881628,176.7095191965445,70927200
2015-05-05,174.7602996826172,176.90193979859944,174.6180836375315,176.54220634858964,113326200
2015-05-06,174.04086303710938,175.62198751091,172.9700492540649,175.3124591913899,135060200
2015-05-07,174.7352294921875,175.1618904560552,173.60586210778507,173.9404866442507,88244900
2015-05-08,177.0358123779297,177.23659476351634,176.33309317603857,176.41675569464337,155877300
2015-05-11,176.19082641601562,177.26163996751953,176.11553782999687,176.99394296219577,75708100
2015-05-12,175.66378784179688,176.20756854791395,174.52604680197183,175.3542595767689,119727600
2015-05-13,175.69732666015625,176.70121320199718,175.4630868925637,176.07378251770785,94667900
2015-05-14,177.5293731689453,177.62139681903759,176.44182442197476,176.71789537225155,95934000
2015-05-15,177.72181701660156,177.86403309232765,177.2366024708315,177.72181701660156,76510100
2015-05-18,178.2739715576172,178.52493361176826,177.48758974765167,177.55451721712848,74549700
2015-05-19,178.2154083251953,178.66716556071992,177.93097614881896,178.39109453125707,72114600
2015-05-20,178.0899200439453,178.84283171901396,177.77201776264067,178.31578588740035,76857500
2015-05-21,178.60855102539062,178.81769452776226,177.7803381605606,177.94766317454298,64764600
2015-05-22,178.18191528320312,178.64202080837387,178.11498782597113,178.2237337745043,57433500
2015-05-26,176.26609802246094,178.1149317467087,175.84781112028844,177.6882709368267,124308600
2015-05-27,177.9393310546875,178.17357081114758,176.31637505270746,176.72630100906727,93214000
2015-05-28,177.7385711669922,177.84731713945925,177.04421300613453,177.62981242941507,74974600
2015-05-29,176.6342315673828,177.71340639679377,176.36653452869655,177.671587909419,124919600
2015-06-01,176.99404907226562,177.6382021589652,176.19929319303145,177.30357751042288,93338800
2015-06-02,176.8182830810547,177.51264104044824,175.90642047472474,176.53385098157483,91531000
2015-06-03,177.28675842285156,177.91418891532985,176.7931828323941,177.35368587386196,87820900
2015-06-04,175.7893524169922,177.23662230497345,175.47145011502366,176.5757342596869,151882800
2015-06-05,175.48814392089844,176.1657668662336,174.82724326586523,175.63872112425867,121704700
2015-06-08,174.4089813232422,175.53000042496774,174.33369271073263,175.37941043483968,89063300
2015-06-09,174.3838653564453,174.9276461704206,173.74807364768063,174.3838653564453,105034700
2015-06-10,176.4752960205078,176.86012570609938,175.09495392272834,175.1535074692772,134551300
2015-06-11,177.04415893554688,177.4289758254153,176.68442547925477,176.91866517702846,73876400
2015-06-12,175.6888885498047,176.918653262854,175.41281761778285,176.21593421685589,135382400
2015-06-15,174.93600463867188,175.2204367594158,173.8317207368087,174.5428138037758,124384200
2015-06-16,175.88967895507812,175.9733414589588,174.6097217893602,174.78539517636142,85308200
